277134	1674992460	23396.5	23400.5	23396.5	23404.5
277133	1674992400	23394.0	23396.5	23394.0	23402.0
277132	1674992340	23396.0	23394.0	23391.5	23400.0
277131	1674992280	23405.0	23396.0	23396.0	23415.5
277130	1674992220	23404.0	23405.0	23402.5	23405.0
277129	1674992160	23387.5	23404.0	23387.5	23404.5
277128	1674992100	23384.5	23387.5	23382.0	23388.0
277127	1674992040	23372.5	23384.5	23372.5	23388.5
277126	1674991980	23386.0	23372.5	23372.5	23387.0
277125	1674991920	23367.5	23386.0	23367.5	23386.5
277124	1674991860	23399.5	23367.5	23367.5	23400.0
277123	1674991800	23397.0	23399.5	23394.5	23401.0
277122	1674991740	23386.5	23397.0	23386.5	23397.0
277121	1674991680	23390.5	23386.5	23380.5	23394.5
277120	1674991620	23396.0	23390.5	23388.0	23398.5
277119	1674991560	23386.5	23396.0	23381.0	23396.5
277118	1674991500	23398.0	23386.5	23386.5	23403.5
277117	1674991441	23411.5	23398.0	23398.0	23413.0
277116	1674991380	23398.5	23411.5	23396.0	23416.5
277115	1674991320	23395.5	23398.5	23389.5	23407.5
277114	1674991260	23399.0	23395.5	23393.5	23406.5
277113	1674991204	23376.5	23399.0	23376.5	23404.0
277112	1674991140	23397.0	23376.5	23376.5	23399.5
277111	1674991080	23389.5	23397.0	23383.5	23398.0
277110	1674991020	23391.5	23389.5	23380.0	23399.5
277109	1674990960	23428.5	23391.5	23390.0	23437.5
277108	1674990900	23392.0	23428.5	23379.5	23428.5
277107	1674990840	23377.5	23392.0	23354.0	23392.5
277106	1674990780	23349.0	23377.5	23347.0	23377.5
277105	1674990720	23349.0	23349.0	23347.5	23364.5
277104	1674990660	23347.0	23349.0	23329.5	23356.0
277103	1674990600	23349.0	23347.0	23321.0	23356.5
277102	1674990541	23329.5	23349.0	23320.5	23350.0
277101	1674990480	23296.0	23329.5	23296.0	23346.5
277100	1674990420	23371.0	23296.0	23281.5	23371.0
277099	1674990360	23334.0	23371.0	23324.5	23405.0
277098	1674990300	23484.5	23334.0	23334.0	23608.5
277097	1674990241	23436.0	23484.5	23425.0	23485.0
277096	1674990180	23443.5	23436.0	23436.0	23444.0
277095	1674990120	23448.5	23443.5	23443.5	23448.5
277094	1674990060	23450.5	23448.5	23444.0	23453.5
277093	1674990000	23434.0	23450.5	23434.0	23451.0
277092	1674989940	23449.5	23434.0	23434.0	23449.5
277091	1674989880	23434.0	23449.5	23433.5	23450.0
277090	1674989820	23420.5	23434.0	23420.5	23434.5
277089	1674989760	23413.5	23420.5	23412.5	23424.0
277088	1674989700	23404.0	23413.5	23404.0	23414.0
277087	1674989640	23428.5	23404.0	23397.0	23429.5
277086	1674989580	23409.5	23428.5	23409.5	23428.5
277085	1674989520	23396.0	23409.5	23396.0	23410.0
277084	1674989460	23404.0	23396.0	23396.0	23404.0
277083	1674989400	23406.5	23404.0	23404.0	23417.5
277082	1674989340	23401.5	23406.5	23400.5	23408.0
277081	1674989280	23408.0	23401.5	23397.5	23410.5
277080	1674989220	23407.0	23408.0	23395.0	23408.0
277079	1674989160	23414.5	23407.0	23407.0	23415.0
277078	1674989104	23428.5	23414.5	23414.5	23428.5
277077	1674989040	23425.5	23428.5	23424.5	23439.0
277076	1674988980	23432.0	23425.5	23425.5	23447.0
277075	1674988920	23444.0	23432.0	23428.0	23446.5
277074	1674988860	23426.0	23444.0	23425.5	23451.0
277073	1674988800	23425.0	23426.0	23413.5	23427.0
277072	1674988740	23419.5	23425.0	23419.5	23425.0
277071	1674988680	23422.0	23419.5	23411.5	23422.0
277070	1674988620	23415.5	23422.0	23415.0	23424.5
277069	1674988560	23380.0	23415.5	23379.5	23415.5
277068	1674988500	23370.0	23380.0	23370.0	23398.5
277067	1674988440	23387.5	23370.0	23356.0	23388.0
277066	1674988380	23424.0	23387.5	23386.5	23424.0
277065	1674988320	23424.0	23424.0	23421.0	23429.0
277064	1674988260	23410.5	23424.0	23410.0	23425.0
277063	1674988200	23411.5	23410.5	23406.5	23412.0
277062	1674988140	23410.0	23411.5	23405.0	23413.0
277061	1674988080	23422.5	23410.0	23410.0	23436.0
277060	1674988020	23407.0	23422.5	23407.0	23424.0
277059	1674987960	23408.0	23407.0	23399.0	23408.0
277058	1674987900	23420.5	23408.0	23408.0	23427.5
277057	1674987840	23424.5	23420.5	23415.5	23437.0
277056	1674987780	23469.0	23424.5	23424.0	23469.0
277055	1674987720	23489.0	23469.0	23448.0	23495.5
277054	1674987662	23439.0	23489.0	23438.0	23492.5
277053	1674987600	23426.0	23439.0	23425.5	23448.0
277052	1674987540	23415.5	23426.0	23415.5	23435.0
277051	1674987485	23419.5	23415.5	23413.0	23427.5
277050	1674987420	23406.5	23419.5	23406.5	23426.5
277049	1674987360	23400.5	23406.5	23393.0	23406.5
277048	1674987300	23402.0	23400.5	23392.0	23402.0
277047	1674987240	23406.0	23402.0	23397.0	23411.5
277046	1674987180	23393.0	23406.0	23383.0	23411.0
277045	1674987120	23419.5	23393.0	23393.0	23419.5
277044	1674987060	23432.0	23419.5	23411.5	23432.0
277043	1674987000	23419.0	23432.0	23418.0	23449.0
277042	1674986940	23413.5	23419.0	23397.0	23424.5
277041	1674986880	23410.0	23413.5	23373.0	23419.5
277040	1674986820	23412.5	23410.0	23410.0	23455.5
277039	1674986760	23345.5	23412.5	23341.0	23434.0
277038	1674986700	23332.5	23345.5	23329.0	23345.5
277037	1674986640	23320.5	23332.5	23315.0	23332.5
277036	1674986580	23313.5	23320.5	23312.0	23323.5
277035	1674986520	23305.0	23313.5	23304.5	23319.0
277034	1674986460	23285.5	23305.0	23285.5	23305.0
277033	1674986400	23285.5	23285.5	23283.5	23287.5
277032	1674986340	23273.0	23285.5	23273.0	23286.5
277031	1674986280	23283.5	23273.0	23269.5	23284.0
277030	1674986220	23286.0	23283.5	23283.0	23288.5
277029	1674986160	23280.0	23286.0	23268.0	23286.0
277028	1674986100	23266.0	23280.0	23265.5	23281.0
277027	1674986040	23251.5	23266.0	23251.5	23273.5
277026	1674985980	23275.5	23251.5	23251.5	23275.5
277025	1674985920	23291.0	23275.5	23274.0	23291.0
277024	1674985860	23293.0	23291.0	23287.5	23294.5
277023	1674985800	23286.0	23293.0	23275.5	23294.0
277022	1674985740	23293.0	23286.0	23284.0	23299.0
277021	1674985680	23302.0	23293.0	23278.5	23302.5
277020	1674985620	23329.5	23302.0	23302.0	23331.5
277019	1674985561	23333.0	23329.5	23329.0	23345.0
277018	1674985501	23327.5	23333.0	23327.5	23344.0
277017	1674985440	23318.0	23327.5	23317.0	23330.5
277016	1674985380	23321.5	23318.0	23316.0	23325.5
277015	1674985320	23339.5	23321.5	23307.5	23340.5
277014	1674985260	23340.0	23339.5	23318.0	23340.0
277013	1674985200	23356.5	23340.0	23337.0	23356.5
277012	1674985140	23346.5	23356.5	23339.0	23362.0
277011	1674985080	23324.0	23346.5	23307.0	23353.0
277010	1674985025	23279.0	23324.0	23274.0	23324.0
277009	1674984960	23287.5	23279.0	23264.0	23288.0
277008	1674984900	23272.0	23287.5	23272.0	23291.0
277007	1674984840	23239.0	23272.0	23239.0	23281.0
277006	1674984780	23225.0	23239.0	23225.0	23240.5
277005	1674984720	23237.5	23225.0	23225.0	23237.5
277004	1674984660	23247.5	23237.5	23237.0	23256.5
277003	1674984600	23244.5	23247.5	23244.5	23257.5
277002	1674984540	23226.0	23244.5	23226.0	23257.5
277001	1674984480	23221.5	23226.0	23221.0	23226.0
277000	1674984420	23223.0	23221.5	23221.5	23223.0
276999	1674984360	23220.5	23223.0	23220.5	23223.0
276998	1674984300	23223.5	23220.5	23216.0	23224.0
276997	1674984240	23225.0	23223.5	23219.5	23226.5
276996	1674984182	23228.0	23225.0	23224.5	23237.0
276995	1674984120	23215.5	23228.0	23214.5	23228.0
276994	1674984064	23211.5	23215.5	23211.5	23221.0
276993	1674984000	23200.5	23211.5	23200.5	23214.0
276992	1674983940	23195.5	23200.5	23194.5	23200.5
276991	1674983880	23198.0	23195.5	23195.5	23200.0
276990	1674983820	23192.5	23198.0	23192.5	23201.5
276989	1674983760	23187.5	23192.5	23186.5	23192.5
276988	1674983700	23176.5	23187.5	23176.5	23189.0
276987	1674983640	23171.5	23176.5	23171.5	23176.5
276986	1674983580	23165.0	23171.5	23165.0	23172.5
276985	1674983520	23161.5	23165.0	23160.0	23165.5
276984	1674983460	23158.5	23161.5	23157.0	23162.0
276983	1674983400	23155.5	23158.5	23153.0	23158.5
276982	1674983340	23157.0	23155.5	23155.0	23157.5
276981	1674983280	23161.0	23157.0	23157.0	23161.0
276980	1674983220	23159.5	23161.0	23159.5	23162.5
276979	1674983160	23156.5	23159.5	23156.5	23159.5
276978	1674983100	23159.5	23156.5	23155.5	23159.5
276977	1674983040	23161.0	23159.5	23159.0	23161.0
276976	1674982980	23160.0	23161.0	23160.0	23161.0
276975	1674982920	23162.0	23160.0	23160.0	23163.0
276974	1674982860	23162.0	23162.0	23162.0	23164.0
276973	1674982800	23159.5	23162.0	23158.5	23162.0
276972	1674982740	23162.0	23159.5	23158.5	23162.0
276971	1674982680	23156.0	23162.0	23149.5	23163.0
276970	1674982620	23155.0	23156.0	23155.0	23158.0
276969	1674982560	23160.0	23155.0	23155.0	23160.5
276968	1674982500	23161.0	23160.0	23160.0	23161.5
276967	1674982440	23160.0	23161.0	23160.0	23161.0
276966	1674982380	23164.0	23160.0	23160.0	23165.0
276965	1674982320	23169.0	23164.0	23161.5	23169.5
276964	1674982260	23172.5	23169.0	23168.5	23172.5
276963	1674982200	23174.5	23172.5	23172.5	23175.0
276962	1674982140	23175.0	23174.5	23174.0	23177.0
276961	1674982080	23175.5	23175.0	23170.0	23175.5
276960	1674982020	23177.5	23175.5	23175.5	23179.0
276959	1674981960	23173.5	23177.5	23173.0	23178.0
276958	1674981900	23166.5	23173.5	23166.0	23173.5
276957	1674981840	23171.5	23166.5	23166.0	23171.5
276956	1674981780	23165.0	23171.5	23165.0	23173.0
276955	1674981720	23167.0	23165.0	23163.0	23167.5
276954	1674981660	23168.0	23167.0	23164.0	23169.0
276953	1674981600	23169.0	23168.0	23165.0	23169.0
276952	1674981541	23167.0	23169.0	23167.0	23169.0
276951	1674981480	23169.5	23167.0	23167.0	23169.5
276950	1674981420	23169.5	23169.5	23167.0	23169.5
276949	1674981360	23172.5	23169.5	23169.0	23173.0
276948	1674981300	23175.0	23172.5	23172.5	23175.5
276947	1674981240	23168.0	23175.0	23167.5	23176.5
276946	1674981180	23165.0	23168.0	23164.0	23171.0
276945	1674981120	23174.5	23165.0	23161.0	23174.5
276944	1674981060	23164.0	23174.5	23155.0	23175.5
276943	1674981000	23181.5	23164.0	23164.0	23181.5
276942	1674980940	23178.0	23181.5	23178.0	23182.5
276941	1674980880	23185.0	23178.0	23178.0	23185.0
276940	1674980820	23192.0	23185.0	23185.0	23192.0
276939	1674980760	23191.5	23192.0	23191.5	23192.0
276938	1674980700	23191.5	23191.5	23191.5	23192.0
276937	1674980640	23195.0	23191.5	23191.5	23195.0
276936	1674980580	23197.0	23195.0	23194.5	23197.0
276935	1674980525	23196.5	23197.0	23196.5	23197.5
276934	1674980460	23197.0	23196.5	23195.0	23197.0
276933	1674980400	23197.0	23197.0	23196.5	23197.5
276932	1674980340	23196.5	23197.0	23195.5	23197.5
276931	1674980280	23197.0	23196.5	23195.5	23197.5
276930	1674980220	23199.5	23197.0	23197.0	23199.5
276929	1674980160	23198.5	23199.5	23198.5	23200.0
276928	1674980100	23199.5	23198.5	23198.0	23200.0
276927	1674980040	23190.0	23199.5	23190.0	23200.0
276926	1674979980	23186.5	23190.0	23186.0	23190.0
276925	1674979920	23190.0	23186.5	23186.0	23190.0
276924	1674979860	23186.5	23190.0	23186.5	23191.0
276923	1674979800	23202.0	23186.5	23186.5	23202.0
276922	1674979740	23201.5	23202.0	23201.0	23202.5
276921	1674979680	23201.0	23201.5	23200.5	23201.5
276920	1674979620	23203.5	23201.0	23200.0	23203.5
276919	1674979560	23208.0	23203.5	23203.5	23208.5
276918	1674979500	23212.5	23208.0	23208.0	23212.5
276917	1674979440	23205.5	23212.5	23205.5	23214.0
276916	1674979380	23200.5	23205.5	23200.5	23206.0
276915	1674979320	23196.0	23200.5	23196.0	23201.0
276914	1674979260	23195.0	23196.0	23195.0	23196.5
276913	1674979200	23195.0	23195.0	23195.0	23195.5
276912	1674979140	23195.5	23195.0	23195.0	23195.5
276911	1674979080	23194.5	23195.5	23194.5	23195.5
276910	1674979020	23197.0	23194.5	23194.5	23197.5
276909	1674978960	23197.0	23197.0	23197.0	23198.0
276908	1674978900	23191.5	23197.0	23191.5	23198.0
276907	1674978840	23189.5	23191.5	23189.5	23191.5
276906	1674978780	23190.5	23189.5	23189.5	23193.5
276905	1674978720	23191.0	23190.5	23190.0	23191.0
276904	1674978660	23192.5	23191.0	23191.0	23192.5
276903	1674978600	23191.0	23192.5	23191.0	23197.0
276902	1674978540	23193.0	23191.0	23191.0	23193.0
276901	1674978480	23191.5	23193.0	23191.5	23194.0
276900	1674978420	23187.0	23191.5	23187.0	23192.0
276899	1674978361	23187.0	23187.0	23187.0	23187.5
276898	1674978300	23187.5	23187.0	23186.5	23188.0
276897	1674978240	23186.0	23187.5	23185.5	23187.5
276896	1674978180	23184.5	23186.0	23184.5	23188.0
276895	1674978120	23181.0	23184.5	23181.0	23184.5
276894	1674978060	23185.5	23181.0	23181.0	23185.5
276893	1674978000	23185.5	23185.5	23185.0	23186.0
276892	1674977940	23186.0	23185.5	23185.5	23186.0
276891	1674977880	23179.5	23186.0	23179.0	23186.0
276890	1674977820	23178.0	23179.5	23178.0	23181.5
276889	1674977760	23173.0	23178.0	23172.5	23178.5
276888	1674977702	23180.0	23173.0	23172.5	23181.5
276887	1674977640	23171.5	23180.0	23171.5	23183.5
276886	1674977580	23179.5	23171.5	23169.0	23179.5
276885	1674977525	23182.0	23179.5	23179.5	23184.0
276884	1674977462	23176.5	23182.0	23176.5	23182.0
276883	1674977400	23183.0	23176.5	23176.0	23183.5
276882	1674977340	23183.0	23183.0	23183.0	23183.5
276881	1674977280	23185.0	23183.0	23183.0	23186.0
276880	1674977220	23181.5	23185.0	23181.5	23186.0
276879	1674977160	23175.5	23181.5	23175.5	23182.0
276878	1674977100	23174.5	23175.5	23174.5	23177.5
276877	1674977040	23180.5	23174.5	23173.0	23180.5
276876	1674976980	23182.5	23180.5	23179.5	23182.5
276875	1674976920	23185.0	23182.5	23182.0	23186.0
276874	1674976860	23182.0	23185.0	23181.0	23185.0
276873	1674976800	23185.5	23182.0	23181.0	23185.5
276872	1674976740	23185.0	23185.5	23185.0	23186.0
276871	1674976680	23193.0	23185.0	23185.0	23193.0
276870	1674976620	23193.0	23193.0	23193.0	23197.0
276869	1674976560	23193.5	23193.0	23193.0	23193.5
276868	1674976500	23193.0	23193.5	23191.5	23194.0
276867	1674976440	23200.5	23193.0	23193.0	23200.5
276866	1674976380	23200.0	23200.5	23200.0	23200.5
276865	1674976320	23199.5	23200.0	23199.5	23201.0
276864	1674976260	23198.5	23199.5	23198.5	23200.0
276863	1674976200	23191.0	23198.5	23191.0	23200.0
276862	1674976140	23206.0	23191.0	23189.0	23206.5
276861	1674976080	23205.0	23206.0	23204.0	23208.0
276860	1674976020	23199.5	23205.0	23199.0	23205.0
276859	1674975960	23194.5	23199.5	23194.5	23199.5
276858	1674975900	23190.0	23194.5	23189.5	23195.5
276857	1674975840	23187.0	23190.0	23186.0	23191.5
276856	1674975780	23184.5	23187.0	23184.5	23187.0
276855	1674975720	23195.5	23184.5	23184.5	23196.0
276854	1674975660	23192.0	23195.5	23191.5	23197.0
276853	1674975600	23190.5	23192.0	23190.5	23192.0
276852	1674975540	23193.0	23190.5	23190.0	23193.0
276851	1674975480	23190.5	23193.0	23190.5	23193.0
276850	1674975420	23192.5	23190.5	23190.5	23196.0
276849	1674975360	23184.0	23192.5	23183.5	23192.5
276848	1674975300	23184.5	23184.0	23180.0	23185.0
276847	1674975240	23181.5	23184.5	23181.5	23185.0
276846	1674975180	23186.0	23181.5	23180.5	23186.5
276845	1674975120	23186.5	23186.0	23186.0	23188.0
276844	1674975060	23180.5	23186.5	23175.5	23186.5
276843	1674975000	23189.5	23180.5	23179.0	23189.5
276842	1674974940	23200.5	23189.5	23186.5	23200.5
276841	1674974882	23207.0	23200.5	23200.0	23207.5
276840	1674974820	23205.5	23207.0	23205.5	23208.0
276839	1674974760	23203.0	23205.5	23203.0	23205.5
276838	1674974700	23204.5	23203.0	23203.0	23206.5
276837	1674974640	23202.5	23204.5	23202.5	23209.0
276836	1674974580	23202.5	23202.5	23200.5	23203.0
276835	1674974520	23208.5	23202.5	23202.0	23208.5
276834	1674974460	23210.0	23208.5	23207.0	23210.0
276833	1674974400	23215.5	23210.0	23209.5	23215.5
276832	1674974340	23211.0	23215.5	23209.5	23217.0
276831	1674974281	23211.0	23211.0	23211.0	23211.5
276830	1674974220	23217.0	23211.0	23210.5	23217.0
276829	1674974160	23223.5	23217.0	23216.5	23223.5
276828	1674974100	23216.5	23223.5	23216.5	23223.5
276827	1674974040	23217.0	23216.5	23216.0	23217.0
276826	1674973980	23216.0	23217.0	23216.0	23219.0
276825	1674973920	23216.0	23216.0	23216.0	23217.0
276824	1674973860	23210.0	23216.0	23209.0	23218.0
276823	1674973800	23205.5	23210.0	23205.0	23211.0
276822	1674973740	23211.5	23205.5	23205.0	23212.0
276821	1674973680	23211.5	23211.5	23203.5	23212.0
276820	1674973620	23220.5	23211.5	23211.0	23221.0
276819	1674973560	23221.5	23220.5	23220.5	23223.0
276818	1674973500	23221.0	23221.5	23220.5	23222.5
276817	1674973440	23211.0	23221.0	23211.0	23221.5
276816	1674973380	23211.0	23211.0	23209.5	23211.5
276815	1674973320	23210.0	23211.0	23210.0	23211.0
276814	1674973260	23210.5	23210.0	23209.5	23211.0
276813	1674973200	23211.0	23210.5	23210.5	23211.5
276812	1674973140	23215.5	23211.0	23211.0	23215.5
276811	1674973080	23215.0	23215.5	23214.5	23215.5
276810	1674973020	23216.5	23215.0	23213.5	23217.0
276809	1674972960	23216.5	23216.5	23214.0	23217.0
276808	1674972901	23222.0	23216.5	23216.0	23222.0
276807	1674972840	23216.0	23222.0	23216.0	23222.5
276806	1674972780	23218.0	23216.0	23214.0	23218.0
276805	1674972720	23222.0	23218.0	23218.0	23222.5
276804	1674972660	23220.5	23222.0	23220.0	23226.5
276803	1674972600	23225.0	23220.5	23220.0	23225.0
276802	1674972540	23234.5	23225.0	23225.0	23235.0
276801	1674972480	23224.5	23234.5	23223.0	23235.0
276800	1674972420	23233.5	23224.5	23224.5	23233.5
276799	1674972360	23230.5	23233.5	23230.0	23236.0
276798	1674972300	23232.0	23230.5	23229.5	23232.5
276797	1674972240	23238.5	23232.0	23232.0	23239.0
276796	1674972180	23245.5	23238.5	23238.0	23246.0
276795	1674972120	23252.5	23245.5	23245.5	23254.5
276794	1674972060	23237.0	23252.5	23237.0	23259.0
276793	1674972000	23236.5	23237.0	23234.0	23237.0
276792	1674971940	23238.0	23236.5	23236.0	23241.5
276791	1674971880	23222.5	23238.0	23222.5	23240.5
276790	1674971820	23223.5	23222.5	23221.5	23224.0
276789	1674971764	23223.0	23223.5	23223.0	23225.5
276788	1674971700	23222.5	23223.0	23222.5	23224.0
276787	1674971640	23220.0	23222.5	23220.0	23223.0
276786	1674971580	23220.5	23220.0	23220.0	23221.0
276785	1674971520	23224.5	23220.5	23220.0	23224.5
276784	1674971460	23215.5	23224.5	23215.5	23225.5
276783	1674971400	23212.0	23215.5	23212.0	23215.5
276782	1674971340	23220.0	23212.0	23208.5	23220.0
276781	1674971280	23220.0	23220.0	23219.5	23222.0
276780	1674971220	23222.5	23220.0	23218.0	23223.0
276779	1674971160	23225.0	23222.5	23222.5	23226.0
276778	1674971100	23218.5	23225.0	23217.0	23225.0
276777	1674971040	23217.5	23218.5	23216.5	23219.0
276776	1674970980	23223.5	23217.5	23217.0	23225.5
276775	1674970920	23216.5	23223.5	23216.0	23223.5
276774	1674970860	23225.0	23216.5	23216.5	23225.0
276773	1674970800	23218.5	23225.0	23218.5	23225.0
276772	1674970740	23217.5	23218.5	23217.0	23219.0
276771	1674970680	23221.0	23217.5	23217.5	23221.5
276770	1674970620	23215.0	23221.0	23214.5	23224.5
276769	1674970560	23217.0	23215.0	23211.5	23217.0
276768	1674970509	23196.0	23217.0	23196.0	23217.5
276767	1674970440	23192.5	23196.0	23187.0	23196.0
276766	1674970380	23198.5	23192.5	23192.0	23199.5
276765	1674970320	23187.0	23198.5	23187.0	23198.5
276764	1674970260	23195.5	23187.0	23187.0	23196.5
276763	1674970204	23196.5	23195.5	23195.5	23197.0
276762	1674970140	23199.0	23196.5	23194.5	23200.0
276761	1674970080	23189.5	23199.0	23189.0	23199.5
276760	1674970020	23188.0	23189.5	23185.0	23189.5
276759	1674969960	23191.5	23188.0	23187.0	23192.0
276758	1674969900	23185.5	23191.5	23185.5	23192.0
276757	1674969840	23186.5	23185.5	23185.5	23187.0
276756	1674969785	23185.5	23186.5	23185.0	23187.0
276755	1674969720	23193.0	23185.5	23185.5	23193.5
276754	1674969660	23204.0	23193.0	23193.0	23204.5
276753	1674969600	23197.0	23204.0	23197.0	23204.5
276752	1674969540	23186.0	23197.0	23185.0	23197.0
276751	1674969480	23191.5	23186.0	23185.0	23192.0
276750	1674969420	23194.5	23191.5	23191.5	23195.0
276749	1674969360	23186.5	23194.5	23186.5	23194.5
276748	1674969300	23196.0	23186.5	23186.0	23196.0
276747	1674969242	23195.0	23196.0	23195.0	23196.5
276746	1674969180	23204.0	23195.0	23195.0	23204.0
276745	1674969120	23205.5	23204.0	23204.0	23206.5
276744	1674969060	23209.5	23205.5	23205.5	23209.5
276743	1674969000	23211.5	23209.5	23209.0	23213.0
276742	1674968940	23204.0	23211.5	23204.0	23212.0
276741	1674968880	23209.0	23204.0	23203.5	23209.0
276740	1674968820	23207.5	23209.0	23207.5	23210.0
276739	1674968760	23208.0	23207.5	23207.5	23208.0
276738	1674968700	23209.5	23208.0	23207.0	23209.5
276737	1674968640	23211.0	23209.5	23209.5	23212.0
276736	1674968580	23215.5	23211.0	23211.0	23216.0
